I,i,s,topic_27,0,freq1,0,ig5,0,sal3,0
have,have,s,topic_27,0,freq3,0,ig5,0,sal5,0
the,the,s,topic_35,0,freq1,0,ig5,0,sal5,0
reputation,reputation,s,topic_83,0,freq4,0,ig4,0,sal3,0
that's,that's,s,topic_72,0,freq4,0,ig5,0,sal5,0
known,known,s,topic_52,0,freq5,0,ig5,0,sal4,0
throughout,throughout,s,topic_12,0,freq5,0,ig5,0,sal5,0
the,the,s,topic_9,0,freq1,0,ig5,0,sal4,0
land,land,s,topic_9,0,freq2,0,ig5,0,sal1,0
They,they,s,topic_79,0,freq1,0,ig5,0,sal1,0
say,say,s,topic_53,0,freq4,0,ig5,0,sal5,0
I'm,i'm,s,topic_23,0,freq1,0,ig5,0,sal1,0
master,master,s,topic_72,0,freq5,0,ig5,0,sal5,0
on,on,s,topic_3,0,freq2,0,ig5,0,sal5,0
the,the,s,topic_12,0,freq1,0,ig5,0,sal5,0
draw,draw,s,topic_83,0,freq5,0,ig5,0,sal5,0
of,of,s,topic_89,0,freq2,0,ig5,0,sal5,0
any,any,s,topic_83,0,freq5,0,ig5,0,sal5,0
livin,livin,,topic_83,0,freq4,0,ig5,0,sal4,0
',',s
man,man,s,topic_72,0,freq1,0,ig5,0,sal2,0
They,they,s,topic_79,0,freq1,0,ig5,0,sal1,0
call,call,s,topic_45,0,freq3,0,ig5,0,sal4,0
me,me,s,topic_2,0,freq1,0,ig5,0,sal1,0
a,a,s,topic_89,0,freq2,0,ig5,0,sal5,0
bad,bad,s,topic_83,0,freq1,0,ig5,0,sal2,0
man,man,,topic_72,0,freq1,0,ig5,0,sal2,0
",",",",s
they,they,s,topic_9,0,freq2,0,ig5,0,sal3,0
say,say,s,topic_43,0,freq4,0,ig5,0,sal5,0
I,i,s,topic_27,0,freq1,0,ig5,0,sal3,0
kill,kill,s,topic_79,0,freq5,0,ig5,0,sal5,0
for,for,s,topic_40,0,freq1,0,ig5,0,sal1,0
fun,fun,s,topic_83,0,freq5,0,ig5,0,sal5,0
They,they,s,topic_9,0,freq2,0,ig5,0,sal3,0
say,say,s,topic_79,0,freq3,0,ig5,0,sal4,0
the,the,s,topic_3,0,freq1,0,ig5,0,sal1,0
only,only,s,topic_3,0,freq4,0,ig5,0,sal5,0
thing,thing,s,topic_89,0,freq3,0,ig5,0,sal5,0
I,i,s,topic_27,0,freq1,0,ig5,0,sal3,0
know,know,s,topic_27,0,freq4,0,ig5,0,sal5,0
is,is,s,topic_83,0,freq3,0,ig5,0,sal5,0
how,how,s,topic_27,0,freq3,0,ig5,0,sal5,0
to,to,s,topic_3,0,freq2,0,ig5,0,sal5,0
use,use,s,topic_3,0,freq4,0,ig5,0,sal5,0
a,a,s,topic_72,0,freq1,0,ig5,0,sal5,0
gun,gun,s,topic_3,0,freq3,0,ig5,0,sal3,0
But,but,s,topic_3,0,freq3,0,ig5,0,sal5,0
they,they,s,topic_79,0,freq1,0,ig5,0,sal1,0
don't,don't,s,topic_83,0,freq2,0,ig5,0,sal5,0
know,know,s,topic_27,0,freq4,0,ig5,0,sal5,0
the,the,s,topic_3,0,freq1,0,ig5,0,sal1,0
reason,reason,s,topic_12,0,freq5,0,ig5,0,sal5,0
they,they,s,topic_9,0,freq2,0,ig5,0,sal3,0
branded,branded,s,topic_27,0,freq5,0,ig1,0,sal5,0
me,me,s,topic_2,0,freq1,0,ig5,0,sal1,0
as,as,s,topic_9,0,freq2,0,ig5,0,sal2,0
bad,bad,s,topic_24,0,freq4,0,ig5,0,sal5,0
It,it,s,topic_52,0,freq1,0,ig5,0,sal3,0
started,started,s,topic_27,0,freq5,0,ig5,0,sal5,0
many,many,s,topic_79,0,freq4,0,ig5,0,sal5,0
years,years,s,topic_35,0,freq4,0,ig5,0,sal5,0
ago,ago,s,topic_27,0,freq5,0,ig5,0,sal5,0
when,when,s,topic_43,0,freq3,0,ig5,0,sal5,0
