nile,0.005526875678329128
slammed,0.005526875678329128
nameless,0.005526875678329128
lords,0.005526875678329128
tempt,0.005526875678329128
charmed,0.005526875678329128
dismal,0.005526875678329128
ironic,0.005526875678329128
mantle,0.005526875678329128
disappointed,0.005526875678329128
seam,0.005526875678329128
foundations,0.005526875678329128
steamer,0.005526875678329128
overheard,0.005526875678329128
rifle,0.005526875678329128
sided,0.005526875678329128
blunder,0.005526875678329128
glowed,0.005526875678329128
teased,0.005526875678329128
loading,0.005526875678329128
visionary,0.005526875678329128
exaggeration,0.005526875678329128
straightened,0.005526875678329128
vinyl,0.005526875678329128
youi,0.005526875678329128
gatekeeper,0.005526875678329128
oooooooooooooooh,0.005526875678329128
wringer,0.005526875678329128
stressing,0.005526875678329128
black-eyed,0.005526875678329128
branded,0.005526875678329128
olympics,0.005526875678329128
boat's,0.005526875678329128
lt's,0.005526875678329128
newel,0.005526875678329128
signing,0.005526875678329128
convict,0.005526875678329128
initial,0.005526875678329128
one-legged,0.005526875678329128
pensieri,0.005526875678329128
weaved,0.005526875678329128
fumbled,0.005526875678329128
divorcing,0.005526875678329128
luckies,0.005526875678329128
incandescent,0.005526875678329128
nuptial,0.005526875678329128
usally,0.005526875678329128
flipflops,0.005526875678329128
meddled,0.005526875678329128
pounders,0.005526875678329128
coffed,0.005526875678329128
vanishing,0.005526875678329128
dank,0.005526875678329128
anniverary,0.005526875678329128
persisted,0.005526875678329128
addresses,0.005526875678329128
landin,0.005526875678329128
telegraphed,0.005526875678329128
conjure,0.005526875678329128
moonshots,0.005526875678329128
c)1983,0.005526875678329128
tryine,0.005526875678329128
brooch,0.005526875678329128
travelers,0.005526875678329128
exploring,0.005526875678329128
fenderville,0.005526875678329128
nightand,0.005526875678329128
granting,0.005526875678329128
wastes,0.005526875678329128
imaginings,0.005526875678329128
flower-power,0.005526875678329128
flung,0.005526875678329128
fallout,0.005526875678329128
piracy,0.005526875678329128
dreamboats,0.005526875678329128
roosies,0.005526875678329128
55,0.005526875678329128
yankee's,0.005526875678329128
challenged,0.005526875678329128
mill's,0.005526875678329128
staked,0.005526875678329128
leaned,0.005526875678329128
mckay,0.005526875678329128
snuck,0.005526875678329128
deja-vu,0.005526875678329128
inspector,0.005526875678329128
camping,0.005526875678329128
trends,0.005526875678329128
ego-trip,0.005526875678329128
tokyosee,0.005526875678329128
unpacks,0.005526875678329128
april-hearted,0.005526875678329128
topeka,0.005526875678329128
congoland,0.005526875678329128
gran,0.005526875678329128
splattering,0.005526875678329128
hey-day,0.005526875678329128
whistled,0.005526875678329128
nifty,0.005526875678329128
tahiti,0.005526875678329128
laidback,0.005526875678329128
stumbles,0.005526875678329128
becomin,0.005526875678329128
armaments,0.005526875678329128
commands,0.005526875678329128
northwest,0.005526875678329128
seattle,0.005526875678329128
instruments,0.005526875678329128
ssh,0.005526875678329128
fin'lly,0.005526875678329128
beat-a,0.005526875678329128
speaker's,0.005526875678329128
striptease,0.005526875678329128
peaces,0.005526875678329128
a-crying,0.005526875678329128
alls,0.005526875678329128
cornfed,0.005526875678329128
scaled,0.005526875678329128
thumbtacks,0.005526875678329128
lint,0.005526875678329128
broadens,0.005526875678329128
tiket,0.005526875678329128
shards,0.005526875678329128
suez,0.005526875678329128
sputnik,0.005526875678329128
kwai,0.005526875678329128
u2,0.005526875678329128
rhee,0.005526875678329128
would've,0.004682090902625608
hid,0.004183337979993624
fascination,0.004103921256917342
impression,0.003910309946327571
gentleman,0.0036498362633728136
x5,0.0036498362633728136
planning,0.0036498362633728136
believed,0.003553032959400931
wasn't,0.0035243352126392426
wished,0.0035183376262889203
weren't,0.0033087035799657517
didn't,0.0030744360777430722
needed,0.0029496079710612903
begged,0.00292936772955144
wondered,0.00287725452588535
frankly,0.0027066425587382336
during,0.0027066425587382336
crawled,0.0022842898258534977
tasting,0.0022842898258534977
wolves,0.0022842898258534977
slipped,0.002239181052740208
starry,0.002112246630815665
candles,0.0020189211721708695
advantage,0.0020189211721708695
showed,0.001986634067305224
laughed,0.0019603621035396506
childish,0.0019603621035396506
held,0.001940804482415249
cared,0.001938568142719773
knew,0.0019326203405045281
grew,0.0018909387184185668
ignore,0.0018686755880573868
seemed,0.0018127255921413178
recall,0.0018036385763580969
saw,0.001799184570867183
we'd,0.0017746479359119164
remember,0.0017720737145372595
shared,0.001704767791736814
liked,0.001704767791736814
passin,0.001704767791736814
cherished,0.001704767791736814
celebrations,0.001704767791736814
radios,0.001704767791736814
driven,0.001704767791736814
witnesses,0.001704767791736814
copy,0.001704767791736814
florist,0.001704767791736814
ridge,0.001704767791736814
noooo,0.001704767791736814
strumming,0.001704767791736814
barking,0.001704767791736814
exhaust,0.001704767791736814
ached,0.001704767791736814
hairy,0.001704767791736814
politely,0.001704767791736814
favours,0.001704767791736814
peanuts,0.001704767791736814
carelessly,0.001704767791736814
midas,0.001704767791736814
reprise,0.001704767791736814
indulgence,0.001704767791736814
a-callin,0.001704767791736814
motown,0.001704767791736814
sunlit,0.001704767791736814
theater,0.001704767791736814
tapping,0.001704767791736814
doorways,0.001704767791736814
sullivan,0.001704767791736814
smiled,0.001627104453066848
younger,0.0015760370893380161
felt,0.0015449423164176797
thought,0.001471109365931435
began,0.0014620872831815534
starin,0.0014620872831815534
was,0.0014593963244667848
were,0.0014479309153859533
metal,0.001409918613955417
cried,0.0013392402438033818
nevermore,0.0013292433416815118
met,0.0013181136389780975
nights,0.001288608449114274
waited,0.0012877883326983877
gave,0.0012798062591536448
stood,0.0012738015520331277
fell,0.001271642214248698
stubborn,0.0012697897528979867
touched,0.0012127169524782876
helped,0.001188085221065684
wandered,0.001188085221065684
departed,0.001188085221065684
details,0.001188085221065684
ignored,0.001188085221065684
cashed,0.001188085221065684
scenery,0.001188085221065684
thirteen,0.001188085221065684
appeared,0.00111426840600519
missed,0.0011092693035889228
hardest,0.0011035440631699245
education,0.0010689239309868601
figures,0.0010689239309868601
dropped,0.0010522381466709458
swore,0.0010301231053711497
purpose,0.0010161291787417215
evenings,0.0010161291787417215
couldn't,0.0009914328932640248
spoke,0.000986350993218581
closing,0.000986350993218581
took,0.0009677993865909924
wore,0.0009672353242553123
often,0.0009622990746626556
wondering,0.0009578893122702319
faithful,0.0009486806532907994
prepared,0.0009441269530472354
putting,0.0009306642650766735
admit,0.0009258412670295344
walked,0.0008961612952713091
fights,0.0008796348840918773
cheated,0.0008796348840918773
rabbits,0.0008796348840918773
tripping,0.0008796348840918773
learnt,0.0008796348840918773
jumps,0.0008796348840918773
stratosphere,0.0008796348840918773
beacon,0.0008796348840918773
stew,0.0008796348840918773
ninth,0.0008796348840918773
possess,0.0008796348840918773
bargained,0.0008796348840918773
benz,0.0008796348840918773
insecurities,0.0008796348840918773
obsolete,0.0008796348840918773
had,0.0008613650215656993
taught,0.000855699429634813
warning,0.0008498698482296841
broke,0.0008457426144892001
stopped,0.0008457426144892001
wrote,0.0008445255581851511
note,0.000840286674758799
hoped,0.0008216043160996832
meant,0.0008072948050135782
kept,0.0008072948050135782
turned,0.0008025427511472576
tossed,0.0007895206455382367
climbed,0.0007895206455382367
clearly,0.0007803765357336031
looked,0.0007705374020833663
there'd,0.000769168747447247
stayed,0.0007448186886449374
loved,0.0007397702747429883
became,0.0007296736734754364
played,0.0007257454680666698
numbers,0.0006783111548343433
lisa,0.0006783111548343433
strolling,0.0006783111548343433
flights,0.0006783111548343433
came,0.0006728684820798368
went,0.0006476464054134717
kissed,0.0006437317395128586
started,0.0006400771283202844
chosen,0.000638771256436775
fan,0.0006263486071295513
found,0.0006257795310855948
heard,0.0006223533263202578
told,0.0006074974694345714
carried,0.0006025512007618644
blank,0.0006025512007618644
passed,0.0005992607889633014
parts,0.0005889074507110062
regret,0.0005840586494078313
first,0.0005697853656994265
decided,0.0005692785329923061
asked,0.0005481713607282303
tried,0.0005449646514008177
bittersweet,0.000538632932149059
incomplete,0.000538632932149059
football,0.000538632932149059
unprepared,0.000538632932149059
x6,0.000538632932149059
fastest,0.000538632932149059
completed,0.000538632932149059
willingly,0.000538632932149059
manner,0.000538632932149059
envy,0.000538632932149059
wheelchair,0.000538632932149059
mascara,0.000538632932149059
pies,0.000538632932149059
